net_id,delay,majority,disease,predator,overlap,agent,mixing,path,paint
84,1.53018374873252,3.56012860067834,33.09156,0.76747465,0.895093418803434,3.51161374325765,127.718077802107,108.639328060855,131.308498295827
85,1.53736634156596,3.56190815960113,32.749796,0.7663341,0.887342008547022,3.43960810810409,126.607976539168,105.13706064662,130.394392510639
86,1.4358522296499,3.52410182578804,32.87872,0.7667655,0.853716581196593,3.49858868275005,125.671058965161,105.904087527311,129.993095159312
87,1.50423585309063,3.55670726059436,32.437904,0.7647057,0.872424145299159,3.42367561925991,125.184210220091,103.404042582564,128.89096141333
88,1.43868331463485,3.52437461909768,31.148616,0.75679655,0.811951367521374,3.30243106991303,119.195772570475,95.2513525235832,123.36552492396
89,1.43112031737957,3.5564240617475,32.883292,0.7662266,0.880778675213689,3.48080041662173,126.725940417699,106.6794421421,130.379573299896
90,1.50677640056886,3.54656736084323,32.630928,0.76530125,0.854814700854712,3.43988340351433,125.582328603006,103.183050048353,129.509803319962
91,1.53852220566043,3.54794097162221,32.9157,0.76595705,0.867088931623944,3.48465805314827,126.580215940863,106.650181976001,130.494608957745
92,1.03162704705408,3.13360365466643,32.772572,0.768735,0.774629444444446,3.48238377172294,106.484619353943,91.4269401134454,109.997530099426
93,1.49678264663194,3.54453593952686,32.841436,0.76605655,0.863909358974371,3.48596213938131,126.402094484611,105.977346762606,130.20001932208
94,1.39620345703074,3.31952848837375,32.621652,0.76470505,0.831134102564112,3.48656324198727,120.411562060781,102.009117760431,126.831624258295
95,1.53051404223097,3.55491053120083,33.053136,0.76664405,0.886000598290612,3.50786476003596,127.416032819794,108.2259516166,131.02993119333
96,1.50134791988927,3.53842795560961,32.883064,0.76621115,0.868675811965823,3.49438540375994,126.09612611537,106.484251588406,130.18104254596
97,1.50935745372243,3.54817620684824,33.049712,0.7673818,0.879969316239332,3.50613402639759,127.383977315956,108.370241361923,131.085929473194
98,1.46726214302423,3.5321864904153,31.423504,0.75747525,0.797937264957272,3.26806709251266,120.310805948533,93.9996796185873,124.891267762617
99,1.48961400880647,3.54081673135939,32.548892,0.7651775,0.852026495726507,3.45302376200605,125.36912132768,103.731927966442,129.203597851776
100,1.51634299076173,3.54466327177528,32.157504,0.76158965,0.844076538461549,3.37931688749904,123.275886459725,100.556762584864,127.34034485219
101,1.50430299672877,3.55338558601068,33.0385,0.7676387,0.880102094017108,3.50079884151395,127.275344010456,107.71988447912,130.887089869518
102,1.51274686049076,3.55804664820139,33.1298,0.76716475,0.893821495726509,3.51092439681196,127.716304215178,108.941254417601,131.33084317711
103,1.34774832094674,3.27266439848848,31.894092,0.7622613,0.73390226495727,3.37280746708546,113.707277078563,89.4614718509824,122.645719936544
104,1.40892497543832,3.54122882125283,32.08116,0.7612839,0.843392478632488,3.38395192970671,123.303711420025,100.149873613284,127.274489052564
105,1.50765708059615,3.5336576831326,32.586628,0.7635386,0.845932991453001,3.44539503093798,125.088181852041,103.270090477372,129.074395229979
106,1.4622011583913,3.39024844980324,33.108148,0.7667547,0.825143547008556,3.51215233544089,123.696275665373,105.665605752897,129.501601018813
107,1.34682460027817,3.14867995923668,32.843548,0.76667565,0.805476581196587,3.49631890953116,115.880022348701,99.3082186719139,124.443945574001
108,1.4914951967049,3.544521428623,30.400548,0.7532727,0.826387606837617,3.15247038404896,117.398022325206,88.7427356035434,121.125420450856
109,1.47294267715933,3.44029682285521,32.572076,0.7668624,0.792810128205132,3.45437264757052,122.521805228602,98.3005497644461,128.180394529713
110,1.47295411094646,3.54061484998966,31.420224,0.75833595,0.837530470085482,3.2984044340064,120.611551282153,95.9225347292476,124.562015930804
111,1.50289467683558,3.55918890581724,32.623468,0.76516625,0.887711923076938,3.43884446804599,126.264124535891,105.097928530154,129.927334936776
112,1.51106443256703,3.54672584435343,32.766148,0.7654358,0.859514273504285,3.45947098074896,126.154457540427,105.539150036639,130.088841382661
